,t,x,y
0,0.0,0.35934878904850703,0.21717113189996023
1,0.01,0.3844810250420975,0.21660107327126596
2,0.02,0.4224562074134752,0.21591810695896502
3,0.03,0.4564918290060401,0.2156946568585428
4,0.04,0.48912650584160433,0.2148830737929493
5,0.05,0.5280065521833522,0.21425401260031843
6,0.06,0.5519452794241679,0.21394342027412952
7,0.07,0.5893635974156993,0.2137370038355018
8,0.08,0.631269319641013,0.2121495036927534
9,0.09,0.6549314098730495,0.2118770617983268
10,0.1,0.6919455821524502,0.21072737805517963
11,0.11,0.722169910054315,0.21179651623399315
12,0.12,0.7603409985524985,0.20996001854715532
13,0.13,0.7938681237193831,0.2087464806803907
14,0.14,0.8205869543739137,0.2082644111010082
15,0.15,0.8512778980893195,0.20733263266582255
16,0.16,0.8761342378591278,0.2071551283730785
17,0.17,0.9053880221603651,0.20501016056769572
18,0.18,0.9298071464346476,0.20488253714608934
19,0.19,0.9546206814028706,0.20480598882101275
20,0.2,0.9819800816716668,0.20359681468794624
21,0.21,0.9986785450923898,0.20206423865892686
22,0.22,1.0136586198007542,0.2008079842572913
23,0.23,1.0317203794904364,0.19956370712303176
24,0.24,1.0492892934829985,0.19913044847538422
25,0.25,1.0677430240666166,0.1980888011534702
26,0.26,1.0823604247252412,0.19681933823824563
27,0.27,1.0942453398440826,0.195634160754717
28,0.28,1.1123388974102557,0.1946542588253923
29,0.29,1.1174088002455105,0.19301464082411524
30,0.3,1.126527931719608,0.19256768014432352
31,0.31,1.136540864695139,0.1914470522466078
32,0.32,1.1446085344950345,0.19011609544503846
33,0.33,1.1503395737612967,0.18930098534613635
34,0.34,1.1550115254601268,0.1874662154651857
35,0.35000000000000003,1.1606286485985453,0.1871720455102751
36,0.36,1.1684895909266657,0.18527486170579335
37,0.37,1.172798174779938,0.18439020452958663
38,0.38,1.177378542472818,0.18351335552327913
39,0.39,1.1753586923902588,0.18212362186397554
40,0.4,1.1864968809754792,0.1801247523741933
41,0.41000000000000003,1.1823834385427892,0.17966609436179856
42,0.42,1.18618490440396,0.17856771714268013
43,0.43,1.1880341773618215,0.17747196322695874
44,0.44,1.1879471986968446,0.1762382827590347
45,0.45,1.1869992403883325,0.17492204679779125
46,0.46,1.1951962226600403,0.17392813258812634
47,0.47000000000000003,1.1889346266541978,0.17276599846477697
48,0.48,1.1986694084960738,0.17093541690248754
49,0.49,1.1919762709750388,0.16966806311752206
50,0.5,1.1905236248303654,0.16835908183756168
51,0.51,1.1989268451005102,0.16780644534306283
52,0.52,1.1893950658437757,0.16667024503588504
53,0.53,1.1880733677965527,0.1656159354214662
54,0.54,1.1897287856672198,0.16427368595429057
55,0.55,1.1900560611655175,0.16250283482221592
56,0.56,1.1930296636619535,0.16204752995326632
57,0.5700000000000001,1.1892836183433069,0.16096414064112052
58,0.58,1.1888150413498564,0.1598305962709777
59,0.59,1.1911739025705257,0.15821177370793066
60,0.6,1.1864059866202823,0.15680124692412087
61,0.61,1.1896033897878036,0.15619153019005572
62,0.62,1.1883221429015354,0.15444205302200936
63,0.63,1.189224618481058,0.1536717088530882
64,0.64,1.1838480092338683,0.15197189466087635
65,0.65,1.1867152609946523,0.1506255140616142
66,0.66,1.1886138971127493,0.15090743796970188
67,0.67,1.1876885953466711,0.14877243537977672
68,0.68,1.1811073596707398,0.14781684444002344
69,0.6900000000000001,1.1823867268878754,0.1466832196354152
70,0.7000000000000001,1.1807543418687092,0.1444097684377535
71,0.71,1.1773610996941035,0.14364101523640377
72,0.72,1.1750786797790518,0.14336907093446055
73,0.73,1.182676186858566,0.1420987180035546
74,0.74,1.1720434589752229,0.14067353364336324
75,0.75,1.1734571776084228,0.13878127789165134
76,0.76,1.176149246504904,0.13817444520735
77,0.77,1.1708806691230944,0.13702998531294072
78,0.78,1.1719813138906456,0.13547377458126172
79,0.79,1.170147566130045,0.13453630433135716
80,0.8,1.1764353217942662,0.13331487606823797
81,0.81,1.1698187764449075,0.132343567682802
82,0.8200000000000001,1.1666098710605284,0.1313989297643536
83,0.8300000000000001,1.1659856722130375,0.12993110025234678
84,0.84,1.1669805090331888,0.1293649630079543
85,0.85,1.162451926518023,0.12803469208155893
86,0.86,1.1686603981479615,0.1262899444339486
87,0.87,1.1593396654247115,0.12441011273598564
88,0.88,1.1616156795949124,0.1235295482062183
89,0.89,1.1582977056085286,0.12319841615724687
90,0.9,1.1621263027738755,0.12168163684994529
91,0.91,1.1598425221631214,0.12046539045525045
92,0.92,1.1530403223410486,0.11973174734456027
93,0.93,1.1556613156089044,0.11793595955349624
94,0.9400000000000001,1.1588284379853637,0.11732283648798811
95,0.9500000000000001,1.1540888679658385,0.11572895152067958
96,0.96,1.1559591386980232,0.11417246953589771
97,0.97,1.150055432787751,0.11357581457887737
98,0.98,1.1486462388787377,0.11243198428057252
99,0.99,1.1443140220994388,0.11153298710248756
100,1.0,1.145483694915106,0.11005837276555183
101,1.01,1.1515536781522766,0.10916334071612373
102,1.02,1.1457063695259193,0.1078462074496023
103,1.03,1.1415590511374112,0.10683764795689245
