,t,x,y
0,0.0,-1.221999152784341,-1.4472265954905545
1,0.1,-1.3903182336554345,-1.4343383223457218
2,0.2,-1.553255963900235,-1.450825473430039
3,0.30000000000000004,-1.3582235681767216,-1.497113923254414
4,0.4,-1.4197128353582944,-1.4980000649591805
5,0.5,-1.443018237516444,-1.4941121607687295
6,0.6000000000000001,-1.5070147490785164,-1.4211644051479182
7,0.7000000000000001,-1.5044510676260623,-1.4841120326313388
8,0.8,-1.449587649856528,-1.545257306152327
9,0.9,-1.5394542298866325,-1.511211842281205
10,1.0,-1.4693299880396655,-1.5225337590939712
11,1.1,-1.6153743071370488,-1.4893051533351673
12,1.2000000000000002,-1.5113308295493777,-1.5571662188652742
13,1.3,-1.3825900202273127,-1.5647233859318497
14,1.4000000000000001,-1.5547624934391475,-1.6658594994924387
15,1.5,-1.5193115767724277,-1.5360874052299403
16,1.6,-1.275635612409911,-1.579323312624431
17,1.7000000000000002,-1.440304366118104,-1.6427165224740208
18,1.8,-1.4586277130858634,-1.6218713009682302
19,1.9000000000000001,-1.462121596608566,-1.5919829521952964
20,2.0,-1.2279148850728392,-1.5958796219979032
21,2.1,-1.4524668418574047,-1.6305435485286703
22,2.2,-1.4764613601527656,-1.6907044867827947
23,2.3000000000000003,-1.5899686247043847,-1.7239253067826712
24,2.4000000000000004,-1.4779530355331927,-1.6204089680912652
25,2.5,-1.4065361104165002,-1.6878344695253045
26,2.6,-1.310771462542253,-1.7593510500331058
27,2.7,-1.3602859883670861,-1.7741384856638682
28,2.8000000000000003,-1.1765564686658432,-1.7519315212428785
29,2.9000000000000004,-1.3985334154831859,-1.7436851345160913
30,3.0,-1.3171579183442015,-1.7364736705354034
31,3.1,-1.4778374135899894,-1.7423496056211962
32,3.2,-1.6493173400929555,-1.6949115390153027
33,3.3000000000000003,-1.2860483222146106,-1.7458327052804021
34,3.4000000000000004,-1.2752356219904895,-1.7958567190533397
35,3.5,-1.4899374264750185,-1.7489035773595918
36,3.6,-1.399565989791135,-1.8310375832770907
37,3.7,-1.359277345289414,-1.8702323396193707
38,3.8000000000000003,-1.3488489208459506,-1.814041584762223
39,3.9000000000000004,-1.366069469077004,-1.8366572933929122
40,4.0,-1.359305800541754,-1.8510787349781976
41,4.1000000000000005,-1.3372193169478905,-1.9898654324537102
42,4.2,-1.3790454229179665,-1.859815302250586
43,4.3,-1.2889985016705268,-1.9699245118975846
44,4.4,-1.271350926341516,-1.9304150265864475
45,4.5,-1.1876269911446515,-1.9476437818145245
46,4.6000000000000005,-1.1606402285991322,-2.004828523461326
47,4.7,-1.2756842344178645,-2.019605668954374
48,4.800000000000001,-1.1954291005094386,-2.0724318687858636
49,4.9,-1.2889589448102206,-2.1128468922111248
50,5.0,-1.3509030985096642,-2.1980671217780285
51,5.1000000000000005,-1.1269240892210421,-2.127530853997124
52,5.2,-1.0146419636341988,-2.137845674491243
53,5.300000000000001,-1.2545293072690062,-2.2619736715044234
54,5.4,-1.1051889098796448,-2.3158161749976616
55,5.5,-1.0289582132604496,-2.320128654505895
56,5.6000000000000005,-0.9083655322897405,-2.4572627784500796
57,5.7,-1.0609158395084015,-2.4481857264946183
58,5.800000000000001,-0.732528037133136,-2.5352982235119064
59,5.9,-0.6491780470334427,-2.5956231262598655
60,6.0,-0.5783611285903504,-2.637980798568886
61,6.1000000000000005,-0.5037279365184861,-2.6951219999664024
62,6.2,-0.28470585679043997,-2.6128292612939013
63,6.300000000000001,-0.23665400442294676,-2.6517264805895655
64,6.4,0.15391325943140563,-2.6441806459293034
65,6.5,0.33561286531933215,-2.6849109723777875
66,6.6000000000000005,0.25784889134395217,-2.624426413864759
67,6.7,0.40583596762843266,-2.6096287101782107
68,6.800000000000001,0.9268691824167601,-2.4847167086867596
69,6.9,0.8221504240248966,-2.4710613159289014
