,t,x,y
0,0.0,-1.3978219779149599,-1.4264474880537523
1,0.01,-1.403494330759872,-1.4262506401458268
2,0.02,-1.4036181439900342,-1.4279218492292096
3,0.03,-1.4026061318125442,-1.4301986487524208
4,0.04,-1.3977938975582067,-1.42967526200262
5,0.05,-1.4019523793872388,-1.4312890007394705
6,0.06,-1.4005272166252967,-1.4331242649467133
7,0.07,-1.3978881265170886,-1.4315447302296753
8,0.08,-1.40219184188039,-1.437412291472682
9,0.09,-1.4011608752827773,-1.4363436351828471
10,0.1,-1.4042316271594484,-1.4345652486666902
11,0.11,-1.4084234923256538,-1.4399516196942488
12,0.12,-1.4001361028345802,-1.4389280858451412
13,0.13,-1.4055470750991386,-1.4401598265741424
14,0.14,-1.3994697675170296,-1.4434114689460116
15,0.15,-1.3995966997492348,-1.4427176509397868
16,0.16,-1.4017453353995666,-1.4465267041212015
17,0.17,-1.4056333078656036,-1.444531730671069
18,0.18,-1.4075715090657523,-1.448902327014047
19,0.19,-1.412252394868768,-1.4471909990689629
20,0.2,-1.4041516706914883,-1.4467430758558997
21,0.21,-1.4021511520127095,-1.4518650648243199
22,0.22,-1.4043534909905484,-1.4531063324708526
23,0.23,-1.4072874523018422,-1.4527162011963484
24,0.24,-1.4099811879924782,-1.4544013371885816
25,0.25,-1.4073220511575653,-1.453733418876118
26,0.26,-1.40853671035786,-1.458824174279934
27,0.27,-1.4108607657334327,-1.457140653322119
28,0.28,-1.408279744266322,-1.455901042048637
29,0.29,-1.4091038395017697,-1.457737632634441
30,0.3,-1.403200883872784,-1.457571519683577
31,0.31,-1.4083151962680556,-1.4620922696303706
32,0.32,-1.4054087532523167,-1.4612546162075835
33,0.33,-1.4120543009467423,-1.4630779644003475
34,0.34,-1.4154085240953618,-1.4613141653228694
35,0.35000000000000003,-1.4023589352839085,-1.4631288901801773
36,0.36,-1.410295072017381,-1.4662034244009337
37,0.37,-1.4058083265773604,-1.4672750704438613
38,0.38,-1.4115614563476067,-1.4657716817776736
39,0.39,-1.4128544453189074,-1.4707101581538051
40,0.4,-1.4095018559667125,-1.4704387412736346
41,0.41000000000000003,-1.4057668139748989,-1.4714052750006597
42,0.42,-1.4081462506159312,-1.4715169392334109
43,0.43,-1.4110876147921343,-1.4766023441314138
44,0.44,-1.408946850927509,-1.4772789793088148
45,0.45,-1.411998877094528,-1.4745106455837629
46,0.46,-1.4120832310234614,-1.4784860094803773
47,0.47000000000000003,-1.410577387392333,-1.4765647167471203
48,0.48,-1.4085714642336975,-1.4772938285957629
49,0.49,-1.4122392754717774,-1.4807824805458845
50,0.5,-1.4107291309973091,-1.4810047026101827
51,0.51,-1.4111143156136068,-1.4812819268217756
52,0.52,-1.4078029293941976,-1.4789715807763755
53,0.53,-1.4145640810630833,-1.4843252704419676
54,0.54,-1.409331149959973,-1.484912814263777
55,0.55,-1.4165345821769844,-1.4843922549310153
56,0.56,-1.413283856509341,-1.4859965230286183
57,0.5700000000000001,-1.410661183058535,-1.4860021400288497
58,0.58,-1.4131524379739873,-1.4909383972123615
59,0.59,-1.412629967622368,-1.4925113754162762
60,0.6,-1.4147610891055544,-1.493758512722289
61,0.61,-1.4184615004692127,-1.4906897045921363
62,0.62,-1.4135003473733099,-1.4929993812849833
63,0.63,-1.4075351819437345,-1.4972487705911257
64,0.64,-1.4097466332340416,-1.4960634412514555
65,0.65,-1.4124419924354599,-1.4987130531603017
66,0.66,-1.4163044712274704,-1.4967228487379478
67,0.67,-1.4177237057158707,-1.5008673605698142
68,0.68,-1.4080477762392392,-1.4985755762889452
69,0.6900000000000001,-1.4123466434996923,-1.503025138449809
70,0.7000000000000001,-1.4141828635774558,-1.5038242862696491
71,0.71,-1.4143297431409603,-1.5038432050380375
72,0.72,-1.416068116720133,-1.505640046184693
73,0.73,-1.4166728461049911,-1.505338527237884
74,0.74,-1.415882397606684,-1.5052848971281025
75,0.75,-1.4109417369674842,-1.5074884969921096
76,0.76,-1.4181093350509133,-1.5071472180919006
77,0.77,-1.4175580756863393,-1.5064659620347427
78,0.78,-1.4134669125837331,-1.5089703906269847
79,0.79,-1.4175505456650335,-1.508902628318945
80,0.8,-1.4184362869596179,-1.5113240594401605
81,0.81,-1.4095365318628432,-1.5162096192419596
82,0.8200000000000001,-1.4157915377950245,-1.5120117338179395
83,0.8300000000000001,-1.4156804660957278,-1.5140339056436023
84,0.84,-1.4166030515276669,-1.517305143075376
85,0.85,-1.418229636036688,-1.5197539691600321
86,0.86,-1.4199946349614505,-1.5187873323024574
87,0.87,-1.4145321324441478,-1.517314857390521
88,0.88,-1.4135822034545606,-1.5189449443680587
89,0.89,-1.4198873416101698,-1.5212577445372575
90,0.9,-1.4137092809507914,-1.52238544308583
91,0.91,-1.4202195816010894,-1.5247492898170076
92,0.92,-1.4163726184813186,-1.5255691976544279
