,t,x,y
0,0.0,-1.4024849257806096,-1.427014788862657
1,0.01,-1.3952582714753712,-1.4261581358622848
2,0.02,-1.4037467327820312,-1.42765715527188
3,0.03,-1.4054100593537495,-1.427939069447967
4,0.04,-1.4031337667144228,-1.4313080672085698
5,0.05,-1.4027852807162684,-1.4290352839642932
6,0.06,-1.4022454134408622,-1.434481216632943
7,0.07,-1.4073578108490201,-1.4340311087105435
8,0.08,-1.4077534644857426,-1.435445973896897
9,0.09,-1.4017044821879252,-1.4367914927753849
10,0.1,-1.399842817676095,-1.4408189807689573
11,0.11,-1.40697520783429,-1.436905023021257
12,0.12,-1.4003112230652315,-1.441061041375379
13,0.13,-1.4030107154890326,-1.4414557536422277
14,0.14,-1.4056412836234715,-1.4419806211587347
15,0.15,-1.4068936050614984,-1.4448710230409172
16,0.16,-1.4067510980625757,-1.4433862349679565
17,0.17,-1.4053425408498048,-1.4478678698704082
18,0.18,-1.4093683851361023,-1.4454646638612367
19,0.19,-1.4080561030994945,-1.450880538697742
20,0.2,-1.3975620042169443,-1.450087362997291
21,0.21,-1.4081178638641672,-1.449865427149012
22,0.22,-1.4054195168645205,-1.4505323849038576
23,0.23,-1.3977034481530577,-1.4510548174063775
24,0.24,-1.4040859431538764,-1.454382490453134
25,0.25,-1.4047843917347878,-1.4543660311225757
26,0.26,-1.402195940673393,-1.4555386028222408
27,0.27,-1.4056858295103145,-1.4546596634450193
28,0.28,-1.397349014940814,-1.4606304328363675
29,0.29,-1.4060716052876767,-1.460214053438684
30,0.3,-1.4013887819689326,-1.4595387183742148
31,0.31,-1.4054024777833969,-1.4597520886657873
32,0.32,-1.4111966534394749,-1.4590053456075789
33,0.33,-1.4128523830202881,-1.4637964736592939
34,0.34,-1.4102192888942378,-1.4642427610680855
35,0.35000000000000003,-1.4069140761945285,-1.4633557851591819
36,0.36,-1.400908888448959,-1.4677658466311172
37,0.37,-1.4029154222810671,-1.4652580955257757
38,0.38,-1.4076016765382338,-1.4680975442011401
39,0.39,-1.4072780116344317,-1.4676382331500262
40,0.4,-1.4059480115124365,-1.470696042395736
41,0.41000000000000003,-1.4068850371419261,-1.470954690549302
42,0.42,-1.409742245589156,-1.4723156691087682
43,0.43,-1.4112957152723362,-1.4746864653627274
44,0.44,-1.4033988600836895,-1.4770815782237223
45,0.45,-1.4108755812708238,-1.4749490644181276
46,0.46,-1.4030574490639436,-1.477941837107222
47,0.47000000000000003,-1.408465134420918,-1.4776228316017375
48,0.48,-1.411867176399232,-1.4812048877117894
49,0.49,-1.4075264522239477,-1.4804584511568342
50,0.5,-1.4083503400179826,-1.4825138425073878
51,0.51,-1.4119196281698652,-1.4839628623972176
52,0.52,-1.4125439951586671,-1.484034642423303
53,0.53,-1.4178006583363294,-1.4831360688705664
54,0.54,-1.4061628095644811,-1.485245648863806
55,0.55,-1.4028257942774165,-1.484478733785588
56,0.56,-1.4163558497828963,-1.4887810528142666
57,0.5700000000000001,-1.4083382102883104,-1.4872850736802703
58,0.58,-1.416724905880191,-1.4884103875853818
59,0.59,-1.414968853057652,-1.492318597552163
60,0.6,-1.408371208128005,-1.492066006621075
61,0.61,-1.4100766921059025,-1.49041533316404
62,0.62,-1.4181330563072343,-1.495357520231607
63,0.63,-1.4136130946717498,-1.4991984571964745
64,0.64,-1.4153576582154412,-1.496668207101238
65,0.65,-1.4094169178610347,-1.4970958130833543
66,0.66,-1.415119012882943,-1.4984545029356489
67,0.67,-1.415324994782099,-1.5009152818257225
68,0.68,-1.4096908343010506,-1.5018387698202027
69,0.6900000000000001,-1.4168301310992997,-1.4996699090133545
70,0.7000000000000001,-1.410763334813877,-1.5034788829241856
71,0.71,-1.4136817713060068,-1.502224998609958
72,0.72,-1.412184974655252,-1.5031388178052827
73,0.73,-1.4155348738022249,-1.5027223045598368
74,0.74,-1.4145378200041145,-1.5073522634172754
75,0.75,-1.4161890896109373,-1.508327003581563
76,0.76,-1.4125773285882584,-1.5079694173778533
77,0.77,-1.4122627967461705,-1.5099053970117917
78,0.78,-1.4211754960452943,-1.5110436676177381
79,0.79,-1.426234583166792,-1.5105781151224975
80,0.8,-1.4107972491785494,-1.5107450813140775
81,0.81,-1.4229031580745606,-1.511246700227637
82,0.8200000000000001,-1.4168502252058637,-1.5124001370017957
83,0.8300000000000001,-1.4177865388193116,-1.5143528804894386
84,0.84,-1.4151801530825745,-1.5130243733372277
85,0.85,-1.4159434485798823,-1.5179459752943512
86,0.86,-1.4146096632711604,-1.5175264085606746
87,0.87,-1.4044455852923325,-1.5200753975123473
88,0.88,-1.411485309428758,-1.5205695451227017
89,0.89,-1.4131386448730971,-1.5217682131110368
90,0.9,-1.415861024231715,-1.521404614268688
91,0.91,-1.4181075719241605,-1.5254566949366677
92,0.92,-1.4162919743935634,-1.5224436697153172
93,0.93,-1.4137155904327414,-1.5252410779827696
94,0.9400000000000001,-1.4153233599843442,-1.5264601302037708
95,0.9500000000000001,-1.412097486650974,-1.5252216704994002
96,0.96,-1.4152507966804644,-1.528979756544361
97,0.97,-1.4186726831184173,-1.5318005985238567
98,0.98,-1.4043491373728223,-1.5307237530702558
99,0.99,-1.4072406623479143,-1.5312979919061813
100,1.0,-1.4138511591936072,-1.5336274489464012
101,1.01,-1.4081912717682032,-1.5334191620663888
102,1.02,-1.4188022390220334,-1.5355121371716849
103,1.03,-1.4169554579805403,-1.5366527477933982
104,1.04,-1.4163790560508898,-1.539092947498704
105,1.05,-1.4139101767270215,-1.5387710505310577
106,1.06,-1.4130225546791462,-1.537888593990337
107,1.07,-1.4159772037966032,-1.5387578844351937
108,1.08,-1.415718237580648,-1.540728320041441
109,1.09,-1.4200518265371067,-1.5429482605169706
110,1.1,-1.4177477864979307,-1.5410240334842487
111,1.11,-1.4160853111180898,-1.5430015277735034
112,1.12,-1.4147843791026462,-1.5465594565223433
113,1.1300000000000001,-1.4139741170734672,-1.545673307715588
114,1.1400000000000001,-1.4209307852357433,-1.547139808850615
115,1.1500000000000001,-1.4209649979200338,-1.5458164629012516
116,1.16,-1.4216335134709954,-1.5448671666961078
117,1.17,-1.4107343934673071,-1.548662952445655
118,1.18,-1.410904568635588,-1.5504075559278416
119,1.19,-1.4140017391532675,-1.551119609924951
120,1.2,-1.4136485557698408,-1.5537300481058371
121,1.21,-1.4271764335515877,-1.5536325542177472
122,1.22,-1.4256859266436572,-1.5547290093087383
123,1.23,-1.411175214894272,-1.556132375445786
124,1.24,-1.414348461241732,-1.556716996548388
