,t,x,y
0,0.0,-1.578524526792086,-1.4593676218608356
1,0.1,-1.34910061483605,-1.4398667406071364
2,0.2,-1.5599154815384682,-1.5467368714579863
3,0.30000000000000004,-1.2797169483150628,-1.5008037192662584
4,0.4,-1.3015487173014209,-1.5657895311146357
5,0.5,-1.6105598494667674,-1.402218312965179
6,0.6000000000000001,-1.2718003906953326,-1.612311141533661
7,0.7000000000000001,-1.375398525604321,-1.516309399861141
8,0.8,-1.5030177469155566,-1.469927120087146
9,0.9,-1.3074879988005748,-1.4700388987684634
10,1.0,-1.4828127865539984,-1.6403345438549448
11,1.1,-1.4478861969017727,-1.516876780144702
12,1.2000000000000002,-1.2952572213657088,-1.5739028125144512
13,1.3,-1.3023855776694855,-1.5453221950148195
14,1.4000000000000001,-1.4354646364297132,-1.5832721708916093
15,1.5,-1.5630066072730038,-1.574199150136841
16,1.6,-1.3457909500855547,-1.595337062607166
17,1.7000000000000002,-1.2979375104893798,-1.6109005632187816
18,1.8,-1.255409255266505,-1.6050619374196795
19,1.9000000000000001,-1.382661176667062,-1.599145122684666
20,2.0,-1.2229330784750636,-1.6487898764663984
21,2.1,-1.3384332204217424,-1.63516051075947
22,2.2,-1.2690992768900577,-1.6526934054269866
23,2.3000000000000003,-1.4881411019101267,-1.5822716433943678
24,2.4000000000000004,-1.4444500874801867,-1.7565415440849828
25,2.5,-1.3939832920836557,-1.8035903647214842
26,2.6,-1.4818331272997758,-1.637774718382411
27,2.7,-1.4296363670272996,-1.7636457060443442
28,2.8000000000000003,-1.1731687233890387,-1.7344928116722511
29,2.9000000000000004,-1.420089227728974,-1.7295764782757828
30,3.0,-1.35162571544388,-1.7510305343897383
31,3.1,-1.2457249175079754,-1.7004530413293968
32,3.2,-1.3871562779543032,-1.7737939312710829
33,3.3000000000000003,-1.427063523206434,-1.7020589519962452
34,3.4000000000000004,-1.63211488844152,-1.8343278263917397
35,3.5,-1.5711804847602928,-1.9126778717988995
36,3.6,-1.3255003845768336,-1.852442963020807
37,3.7,-1.4340647026567457,-1.87978270154653
38,3.8000000000000003,-1.2458438821444213,-1.8889000230336839
39,3.9000000000000004,-1.4824816493851347,-1.9241906580753683
40,4.0,-1.3505055994323418,-1.9392233936894105
41,4.1000000000000005,-1.380339929558626,-1.96227157541288
42,4.2,-1.306564348195067,-1.9159986937020093
43,4.3,-1.2031238569325444,-1.8917261416414362
44,4.4,-0.9222257791143742,-1.8802106865591628
45,4.5,-1.2950385201304633,-1.968318841563386
46,4.6000000000000005,-1.2357480182899927,-1.9885683747051708
47,4.7,-1.3332593530153354,-1.9502683132339813
48,4.800000000000001,-1.2223575158987687,-2.0513961775361675
49,4.9,-1.1865284230571302,-2.0960963457081836
50,5.0,-1.0091798808994188,-2.1432892591986468
51,5.1000000000000005,-1.2694220843514321,-2.1218156804956467
52,5.2,-1.177004878434819,-2.211870756976647
53,5.300000000000001,-1.0339226573841171,-2.1810178351438694
54,5.4,-1.2165127052653562,-2.316375769932376
55,5.5,-1.0550837202231629,-2.392266255583184
56,5.6000000000000005,-0.7706359888137306,-2.512434175399478
57,5.7,-0.9494179094638341,-2.462107496044851
58,5.800000000000001,-0.9036402095916263,-2.488563209023978
59,5.9,-0.6743792012089274,-2.553389830181264
60,6.0,-0.4920255596685116,-2.6980260114674897
61,6.1000000000000005,-0.3769973701314088,-2.773403040041327
62,6.2,-0.3235131262273443,-2.677547063869885
63,6.300000000000001,-0.18036527785078843,-2.6880043444507167
64,6.4,0.19006445832858931,-2.637255688772548
65,6.5,0.44118078798822613,-2.7132363671590114
66,6.6000000000000005,0.6381466676507217,-2.6483649093713173
67,6.7,0.5195368128061206,-2.575208005647262
68,6.800000000000001,0.5120038088590718,-2.6768706454862823
69,6.9,0.772023907487023,-2.3990444055291693
