,t,x,y
0,0.0,-1.509924363568113,-1.3497610775081796
1,0.1,-1.5331439320544709,-1.3790996876543076
2,0.2,-1.4764416171566581,-1.53241792050248
3,0.30000000000000004,-1.4447970227467528,-1.3907344308337584
4,0.4,-1.3144056721473487,-1.4809661956983728
5,0.5,-1.3315085368663941,-1.5006129246216335
6,0.6000000000000001,-1.448783211110737,-1.551227276750292
7,0.7000000000000001,-1.4840643018364739,-1.4971861773932875
8,0.8,-1.4475725495481924,-1.568111226370347
9,0.9,-1.2637369182808218,-1.4898971793043245
10,1.0,-1.3591420794539366,-1.5222545085164196
11,1.1,-1.4640802858826936,-1.4762143151865024
12,1.2000000000000002,-1.5139533007267247,-1.5379790220203107
13,1.3,-1.5159210087887436,-1.565759106663113
14,1.4000000000000001,-1.3615780380528368,-1.5186114492814646
15,1.5,-1.5027474155253195,-1.6273297728981746
16,1.6,-1.4789289244274952,-1.5118889102410666
17,1.7000000000000002,-1.4849161280093577,-1.5801618615044484
18,1.8,-1.5924581569490304,-1.5332977509210481
19,1.9000000000000001,-1.2899719498367932,-1.5475134789224814
20,2.0,-1.3797585004106439,-1.5451559268760682
21,2.1,-1.3255070598131313,-1.6806039251398797
22,2.2,-1.4534150065049247,-1.6586682303192375
23,2.3000000000000003,-1.3758818672962412,-1.6455665797596706
24,2.4000000000000004,-1.31409261090184,-1.6553263656585022
25,2.5,-1.483921719494821,-1.6983999945234165
26,2.6,-1.3805622351782216,-1.699744027596032
27,2.7,-1.3431999785949431,-1.765608055940485
28,2.8000000000000003,-1.4366087228531441,-1.7595113958455713
29,2.9000000000000004,-1.2458017356861095,-1.732527084666217
30,3.0,-1.250238430290856,-1.8301285325217103
31,3.1,-1.2551793694756053,-1.6868027361712972
32,3.2,-1.383431398081632,-1.7772545102696673
33,3.3000000000000003,-1.3076426664250898,-1.6338709705672803
34,3.4000000000000004,-1.5646063340978993,-1.8960001661497277
35,3.5,-1.3877271022661375,-1.785239697064126
36,3.6,-1.5046277385116105,-1.7701462172160778
37,3.7,-1.3130963282109958,-1.853150522719789
38,3.8000000000000003,-1.2973506291901575,-1.7985400939988916
39,3.9000000000000004,-1.143974671709976,-1.8361903628383751
40,4.0,-1.4451187323173198,-1.9124413968390697
41,4.1000000000000005,-1.1320348800772764,-1.95390189449575
42,4.2,-1.133374696125573,-1.9261393490862964
43,4.3,-1.404556130080284,-2.0381547877556
44,4.4,-1.250254788154154,-1.9603745041216096
45,4.5,-1.3095365498985785,-2.0524084944206535
46,4.6000000000000005,-1.2893763299756602,-1.9912786764182577
47,4.7,-1.326031036885487,-1.9782830214814837
48,4.800000000000001,-1.1785547666865912,-2.0181689510790064
49,4.9,-1.281819259243148,-2.1456727037291623
50,5.0,-1.08738591184155,-2.107866304539619
51,5.1000000000000005,-1.0733142980216235,-2.0864652547571056
52,5.2,-1.0191512937121496,-2.266046683067451
53,5.300000000000001,-1.051594897006242,-2.181183272251799
54,5.4,-0.9108548437023882,-2.3065898028637286
55,5.5,-0.9648623896279621,-2.3365864704429065
56,5.6000000000000005,-0.959538414124162,-2.348849595973349
57,5.7,-0.8926685806758204,-2.4199172951395878
58,5.800000000000001,-0.619029593739622,-2.5482823350332064
59,5.9,-0.4948456484061073,-2.5190642092053137
60,6.0,-0.7107580187661782,-2.558190167443666
61,6.1000000000000005,-0.4472659706871751,-2.7043351109506646
62,6.2,-0.31744239941689245,-2.6776985067556387
63,6.300000000000001,-0.01733209725530964,-2.7563628071057233
64,6.4,-0.03516984556297961,-2.596490539226681
65,6.5,0.4337129739248573,-2.6983667842479964
66,6.6000000000000005,0.4023643715403317,-2.5716134986845316
