,t,x,y
0,0.0,0.3617613521414186,0.21611901651585488
1,0.01,0.3859069533482089,0.21672778099772477
2,0.02,0.42140554168092764,0.21587913341799306
3,0.03,0.4525108542762281,0.21581751194047052
4,0.04,0.49597528155093495,0.21517655601988886
5,0.05,0.5281428456919852,0.21468103646785822
6,0.06,0.5564287081171715,0.21370143625230104
7,0.07,0.588146144614969,0.21367363209232737
8,0.08,0.6250764036772256,0.2125336033544507
9,0.09,0.6579523486714862,0.2119913909857221
10,0.1,0.6926206074769942,0.211743422880304
11,0.11,0.7265035079202375,0.2108056971317299
12,0.12,0.7543605440876737,0.2108300433471017
13,0.13,0.786869916743574,0.20970974374507495
14,0.14,0.8215592402691926,0.20850331602515268
15,0.15,0.8506149143535128,0.20766662509532696
16,0.16,0.8806190137741721,0.2065850117841385
17,0.17,0.9019371190588711,0.20571440318806286
18,0.18,0.925932063774734,0.2044375468356432
19,0.19,0.9483661438064676,0.20381806049379278
20,0.2,0.9739171234779818,0.20269295688196207
21,0.21,0.9966594848471365,0.20144861126895494
22,0.22,1.0162224406977012,0.20101146985274132
23,0.23,1.0336163981625783,0.19909402265056292
24,0.24,1.0527692748960538,0.1988940058637545
25,0.25,1.069635369709495,0.19852363877941587
26,0.26,1.0781063234745871,0.1968931396822272
27,0.27,1.095914569939637,0.19491064517902312
28,0.28,1.1032140287947025,0.19460741466702006
29,0.29,1.1157378382852539,0.19343666048538785
30,0.3,1.127948404064689,0.19362194792101414
31,0.31,1.1345187068554041,0.19126318875332707
32,0.32,1.144813272999498,0.1903208128603347
33,0.33,1.1475162657406357,0.18851275386141111
34,0.34,1.1522665936606324,0.188193880386063
35,0.35000000000000003,1.1541263544611113,0.18618940523599195
36,0.36,1.1648441581478028,0.18587176369338107
37,0.37,1.173106875460589,0.184933819844078
38,0.38,1.1750732495875535,0.18358888069231602
39,0.39,1.1769170273348954,0.1813713602369817
40,0.4,1.1804716300639841,0.18083606554880724
41,0.41000000000000003,1.186497967953389,0.17939509091091846
42,0.42,1.186789235675516,0.17853190783531378
43,0.43,1.184913998430615,0.17742465372266916
44,0.44,1.1891536669986251,0.1762259368368829
45,0.45,1.1903060298481374,0.17503646129024986
46,0.46,1.1911124351060034,0.1740158714831323
47,0.47000000000000003,1.1927910748354997,0.17226625706249693
48,0.48,1.1907225215501198,0.17126982711364463
49,0.49,1.1943053123514205,0.16967111208208904
50,0.5,1.1952947286292515,0.16807905635615422
51,0.51,1.193235598259694,0.16759164039371438
52,0.52,1.1910441904375801,0.16614575681449079
53,0.53,1.1929128312583301,0.16534479856753098
54,0.54,1.190118665109687,0.16427977836487428
55,0.55,1.1909060268799194,0.16247368735664022
56,0.56,1.1910555833593601,0.162201287292991
57,0.5700000000000001,1.1881741346113026,0.16113083855398297
58,0.58,1.1909590817656244,0.15900596713581616
59,0.59,1.1931761147565578,0.15896501152950887
60,0.6,1.1907721395640651,0.15726852565302596
61,0.61,1.1888957408398522,0.15595229863172205
62,0.62,1.1837943847144696,0.15488260767805795
63,0.63,1.1861161012227188,0.15349380767769863
64,0.64,1.1821154804378764,0.1529014042269415
65,0.65,1.186320684439079,0.15060692280862234
66,0.66,1.1825312663553675,0.15024271582977242
67,0.67,1.1896643438354968,0.14918798648797804
68,0.68,1.1879312535216564,0.14816688677965822
69,0.6900000000000001,1.1842892804721967,0.14615097591941284
70,0.7000000000000001,1.1798191277919738,0.14516704875514838
71,0.71,1.1733508746965826,0.14332229168628635
